epoch,train_loss,test_loss
511,2.4465437644261966e-14,2.4806474555700772e-14
512,2.4277138967480818e-14,2.4768941001148628e-14
513,2.421715785398031e-14,2.4731216355963586e-14
514,2.4491373555937666e-14,2.46933783777702e-14
515,2.453580885352865e-14,2.4655576313773777e-14
516,2.4148104373869668e-14,2.461792654630127e-14
517,2.4603372250219143e-14,2.4580062140679928e-14
518,2.396434935122418e-14,2.454319062707936e-14
519,2.3871989488519296e-14,2.450658779232966e-14
520,2.3678148421054378e-14,2.4470834701032644e-14
521,2.419116957872781e-14,2.4433901354026926e-14
522,2.4429979218786644e-14,2.4396482148922662e-14
523,2.4308098580744708e-14,2.4359282494758328e-14
524,2.3800900351067175e-14,2.4323236838281333e-14
525,2.3581281157223972e-14,2.4287517628302208e-14
526,2.445122587136305e-14,2.4250317635324693e-14
527,2.403259943752501e-14,2.421412561155441e-14
528,2.404403397573713e-14,2.4177546832540412e-14
529,2.407408641671451e-14,2.4141500667843647e-14
530,2.3652658811038584e-14,2.4105833973907255e-14
531,2.402533170849032e-14,2.4069884370966477e-14
532,2.3400326730433968e-14,2.403510096298748e-14
533,2.3374857347564954e-14,2.4000170679495425e-14
534,2.3782029829195724e-14,2.3964799091837855e-14
535,2.3927886937596477e-14,2.3928966887663568e-14
536,2.384107359909614e-14,2.3893854830901035e-14
537,2.3522040418282e-14,2.3858860342311582e-14
538,2.3868569626876073e-14,2.3823529920455247e-14
539,2.345899638282224e-14,2.3788940821834348e-14
540,2.335280642026447e-14,2.375447217129855e-14
541,2.3382192652888176e-14,2.371993575812697e-14
542,2.3503471236851862e-14,2.3685463719459385e-14
543,2.411957716817975e-14,2.3650203601337672e-14
544,2.35071811733982e-14,2.3615709539813457e-14
545,2.346202493218449e-14,2.3581145513367798e-14
546,2.333098109171916e-14,2.3547039392933423e-14
547,2.357140964890942e-14,2.3512984772102245e-14
548,2.3284863078475158e-14,2.3478938791007124e-14
549,2.3129630264025202e-14,2.3445355628714386e-14
550,2.2947893517605116e-14,2.3412089426150512e-14
551,2.3404225182633047e-14,2.337825113753406e-14
552,2.2702585593240878e-14,2.33452946102157e-14
553,2.2868885215019233e-14,2.331238145098424e-14
554,2.313954051562676e-14,2.3279087296333103e-14
555,2.3170388117253704e-14,2.3245772304671466e-14
556,2.3097903289733076e-14,2.3212527616744452e-14
557,2.2793205497806175e-14,2.317981198559629e-14
558,2.3241869600366992e-14,2.3146516983912208e-14
559,2.3085866900730616e-14,2.311352877756162e-14
560,2.2844123511236992e-14,2.3080698288745812e-14
561,2.3399413883026712e-14,2.3047479520026982e-14
562,2.3226232338780483e-14,2.3014328852757113e-14
563,2.2480360841348625e-14,2.2982346921547862e-14
564,2.2621946582824938e-14,2.2950294686603993e-14
565,2.2682193529145615e-14,2.291818095706815e-14
566,2.2643814737356066e-14,2.2886086201070328e-14
567,2.252305770545932e-14,2.285428604313156e-14
568,2.2571588170181055e-14,2.2822652073057043e-14
569,2.2580100817419643e-14,2.2790755692175465e-14
570,2.2719100567307993e-14,2.2758788668746088e-14
571,2.2977286153797903e-14,2.2726721695428934e-14
572,2.2796375518611274e-14,2.2694746709889854e-14
573,2.2185927259151276e-14,2.2663685672900858e-14
574,2.224434478371247e-14,2.2632858755818485e-14
575,2.248600573995967e-14,2.2601420789167964e-14
576,2.2269303287129676e-14,2.2570790044916177e-14
577,2.2728553556643302e-14,2.2538950076428887e-14
578,2.245461737555854e-14,2.2507803658518808e-14
579,2.2133098186925524e-14,2.2477088888598653e-14
580,2.2283200285644734e-14,2.2446306525449304e-14
581,2.191820809661145e-14,2.2416238211074493e-14
582,2.2107173269737476e-14,2.2385858188575092e-14
583,2.21628189128601e-14,2.235547816607569e-14
584,2.188821908146116e-14,2.2325635331871437e-14
585,2.2254513634472825e-14,2.229511758181481e-14
586,2.2393638660534072e-14,2.2264387057081836e-14
587,2.2251899267281125e-14,2.2233966885220734e-14
588,2.2007876833998958e-14,2.2204028336293442e-14
589,2.2300373031617368e-14,2.2173480093050716e-14
590,2.1849367035423323e-14,2.214376414438196e-14
591,2.17469179938771e-14,2.2114584875788588e-14
592,2.15469434422565e-14,2.2085401880250244e-14
593,2.2070041632318804e-14,2.2055601567099943e-14
594,2.1931735924286778e-14,2.2025938812100278e-14
595,2.1739000726097138e-14,2.1996546091204196e-14
596,2.1589025936429898e-14,2.1967649223395438e-14
597,2.1658395546177113e-14,2.1938571429349145e-14
598,2.176066511838247e-14,2.1909454671787278e-14
599,2.179236630899168e-14,2.1880188667020103e-14
600,2.1852023584855797e-14,2.1850956882384002e-14
601,1.9420925447588058e-14,2.1824683106206298e-14
602,1.9970435048211663e-14,2.1797740004593675e-14
603,2.1316186595249192e-14,2.17694070913212e-14
604,2.1595906673051646e-14,2.174071673014498e-14
605,2.1840602683874128e-14,2.171168772519645e-14
606,2.1410473373205788e-14,2.168307156410641e-14
607,2.1387807144231757e-14,2.16547054471424e-14
608,2.1469862122684962e-14,2.162635728727687e-14
609,2.129290438697526e-14,2.1597975584906632e-14
610,2.1190700629229905e-14,2.156984087734381e-14
611,2.1241555132130337e-14,2.1541812895932347e-14
612,2.1083537629103645e-14,2.151388045983733e-14
613,2.1035356870404515e-14,2.148595937398381e-14
614,2.127955341977932e-14,2.1457890057364516e-14
615,2.1323268773246457e-14,2.142986817459027e-14
616,2.0989392746106373e-14,2.14020024846915e-14
617,2.1391930415915698e-14,2.137404582345419e-14
618,2.0840207425027294e-14,2.134657197099682e-14
619,2.076447077025952e-14,2.1319129797571675e-14
620,2.0599321080410357e-14,2.1292146546597353e-14
621,2.1049890295594824e-14,2.126462017809725e-14
622,2.1262813812574595e-14,2.1236869345866126e-14
623,2.1162063173731572e-14,2.120914629631567e-14
624,2.072332651754114e-14,2.1181997873916634e-14
625,2.0536215262367428e-14,2.1155047826633844e-14
626,2.1299439957671003e-14,2.112747300784916e-14
627,2.093815218252924e-14,2.1100114860092383e-14
628,2.0952864738247233e-14,2.10728659795858e-14
629,2.098353371756626e-14,2.1045611339255177e-14
630,2.0620118365067588e-14,2.1018638252676222e-14
631,2.0949961448117226e-14,2.099169887800857e-14
632,2.0408303360105888e-14,2.0965153881881155e-14
633,2.0389642699117448e-14,2.0938562129535054e-14
634,2.074940408700694e-14,2.091179792128089e-14
635,2.0882312094523247e-14,2.0884790953384045e-14
636,2.080941052679257e-14,2.0858140078138225e-14
637,2.0534133661958892e-14,2.0831550697484376e-14
638,2.0841574925839316e-14,2.08048156271636e-14
639,2.0487219014228e-14,2.077834601696849e-14
640,2.0397567962888433e-14,2.0751974662595265e-14
641,2.042708665452443e-14,2.072576068694364e-14
642,2.0538440638148433e-14,2.0699370359032395e-14
643,2.1080559562905053e-14,2.067273744088506e-14
644,2.054841622987154e-14,2.0646494666113226e-14
645,2.0513118994766078e-14,2.062015719305789e-14
646,2.0401665450889458e-14,2.0594176490279936e-14
647,2.0616401618376353e-14,2.0567955738364732e-14
648,2.0369086869672163e-14,2.0541954537389456e-14
649,2.0237509957491805e-14,2.0516217102473956e-14
650,2.0081220333914878e-14,2.049079611906755e-14
651,2.0484819708701607e-14,2.046476544134571e-14
652,1.9873845424840706e-14,2.0439531313407466e-14
653,2.0022557779662702e-14,2.0414254664415273e-14
654,2.0264329358412812e-14,2.038877337226302e-14
655,2.0294353491549094e-14,2.0363122842927908e-14
656,2.0234987171502363e-14,2.033752635429483e-14
657,1.997025007315664e-14,2.0312326954707426e-14
658,2.0368247883537908e-14,2.0286760112227503e-14
659,2.0234942482044064e-14,2.026129542192102e-14
660,2.0025863444323972e-14,2.0235944234029464e-14
661,2.0517176451990018e-14,2.021063997176319e-14
662,2.036905493653005e-14,2.018505618862432e-14
663,1.9717527425660046e-14,2.0160293011004752e-14
664,1.984490969516033e-14,2.0135523565341372e-14
665,1.9901604998451848e-14,2.0110809176819567e-14
666,1.9870555633576867e-14,2.0086021096431347e-14
667,1.9768444608998574e-14,2.006134092804061e-14
668,1.981388230232e-14,2.003685964298589e-14
669,1.9824204770975666e-14,2.0012192010682768e-14
670,1.9950397619870757e-14,1.9987417482821708e-14
671,2.0181354265009662e-14,1.9962558421072508e-14
672,2.002507273906771e-14,1.9937828277737882e-14
673,1.9490983974642262e-14,1.9913666493510865e-14
674,1.9545712687658825e-14,1.9889744927827686e-14
675,1.97617765962312e-14,1.986527414598151e-14
676,1.9574269268451354e-14,1.984152706908547e-14
677,1.9981511342309068e-14,1.9816937363813496e-14
678,1.9743910469087945e-14,1.9792674105039396e-14
679,1.9463145338975827e-14,1.9768800312014445e-14
680,1.9599130312257648e-14,1.9744891113012298e-14
681,1.9280880281165877e-14,1.9721501314613407e-14
682,1.9450223800543483e-14,1.9697754237717366e-14
683,1.9501509782027248e-14,1.967392093286729e-14
684,1.926267867815353e-14,1.9650607367433652e-14
685,1.958883013750915e-14,1.962677389317699e-14
686,1.9714970707530734e-14,1.9602883498306273e-14
687,1.959257878346118e-14,1.9579026137720497e-14
688,1.9380466114181154e-14,1.9555722567275637e-14
689,1.9641189987363445e-14,1.9531890109458512e-14
690,1.924686301448767e-14,1.9508628382441245e-14
691,1.9159239302626038e-14,1.9485931456993207e-14
692,1.8986170024126637e-14,1.9463345662267852e-14
693,1.9450688177886488e-14,1.9440102061755658e-14
694,1.933179451682975e-14,1.9416987718471213e-14
695,1.91646684280641e-14,1.939411630423604e-14
696,1.903504753518752e-14,1.937153525289519e-14
697,1.909928629367872e-14,1.934891354397287e-14
698,1.919285661728721e-14,1.932633791364288e-14
699,1.9223490343094975e-14,1.9303460739583667e-14
700,1.9279950645565606e-14,1.928067419804981e-14
701,1.713986803303217e-14,1.9260316099975733e-14
702,1.7626509027189726e-14,1.9239603772723112e-14
703,1.881544677278125e-14,1.9217591249896456e-14
704,1.906493405935119e-14,1.9195225175517618e-14
705,1.9283666053944783e-14,1.9172656829670974e-14
706,1.890727737541937e-14,1.9150387317048122e-14
707,1.8890258653917866e-14,1.912828805804767e-14
708,1.89654673191683e-14,1.910615610357545e-14
709,1.881283955454762e-14,1.9084395657753898e-14
710,1.8724882535221247e-14,1.9062601838834223e-14
711,1.8772686144030282e-14,1.9040928806812827e-14
712,1.86366430134663e-14,1.901935487764626e-14
713,1.8596410981350795e-14,1.8997727754810605e-14
714,1.881634217130979e-14,1.8975959855099116e-14
715,1.885833130551174e-14,1.8954257007517978e-14
716,1.8564846942316402e-14,1.8932782858832598e-14
717,1.8925309266910406e-14,1.8911053245010325e-14
718,1.843957047295596e-14,1.8889730545815915e-14
719,1.8375667774786583e-14,1.8868540153167862e-14
720,1.8232170466295563e-14,1.8847682136248317e-14
721,1.8634084923143615e-14,1.8826544429049586e-14
722,1.8825839308002314e-14,1.8804846663666128e-14
723,1.8740157876570052e-14,1.8783278324917014e-14
724,1.835312976966011e-14,1.8762345769098107e-14
725,1.81906295819293e-14,1.874151536545264e-14
726,1.8870614282745806e-14,1.8720110334655755e-14
727,1.8552712881944796e-14,1.869898042016014e-14
728,1.8568723964581918e-14,1.8677711422854586e-14
729,1.8599216235887488e-14,1.865668044180721e-14
730,1.8279929199299052e-14,1.8635823271920607e-14
731,1.8576025303883954e-14,1.8614889191442395e-14
732,1.8098145290084463e-14,1.8594300192186896e-14
733,1.8084290219700294e-14,1.8573672229415823e-14
734,1.8406765674649443e-14,1.855300987710709e-14
735,1.8528736877454098e-14,1.8531987535795775e-14
736,1.846606767101416e-14,1.8511227774698108e-14
737,1.8224280320510572e-14,1.8490765830384697e-14
738,1.8500847944971252e-14,1.846995795781563e-14
739,1.8188737615256995e-14,1.84494384152618e-14
740,1.8111684908458417e-14,1.8428981214332896e-14
741,1.8140862296638646e-14,1.8408701212696553e-14
742,1.8243932247216523e-14,1.8388173030406667e-14
743,1.8728241986474668e-14,1.8367404968386117e-14
744,1.825760190208854e-14,1.8346918629523824e-14
745,1.8229281491022364e-14,1.8326453974704983e-14
746,1.8132734896925128e-14,1.830624817315482e-14
747,1.832708401475181e-14,1.8285922601145917e-14
748,1.810977034294708e-14,1.8265639211377788e-14
749,1.799595083276087e-14,1.8245576050175942e-14
750,1.7859063938796808e-14,1.822574971938615e-14
751,1.8221317594078655e-14,1.8205499872122733e-14
752,1.7680384117342704e-14,1.8185761463352866e-14
753,1.7815026746691035e-14,1.8166014753660115e-14
754,1.8033827774469828e-14,1.814608372959804e-14
755,1.8062805567806366e-14,1.812599566562755e-14
756,1.8013282194123203e-14,1.8106043296335205e-14
757,1.7779406021232687e-14,1.8086368415036382e-14
758,1.8137647213680754e-14,1.8066374879942803e-14
759,1.8021526992603212e-14,1.804659818528372e-14
760,1.7837595490643163e-14,1.8026834873745203e-14
761,1.8278641912507134e-14,1.800683557882758e-14
762,1.8149579027995547e-14,1.7986846956525097e-14
763,1.7571091100404645e-14,1.7967481750471788e-14
764,1.768713851900037e-14,1.7948020999102032e-14
765,1.7740679141253465e-14,1.792866680447704e-14
766,1.77150821105193e-14,1.7909188773635158e-14
767,1.7627162182765683e-14,1.788980239175817e-14
768,1.7669754954997494e-14,1.7870492920472793e-14
769,1.7681097412257915e-14,1.7851140081100515e-14
770,1.7797021477445533e-14,1.7831656968060953e-14
771,1.800654863794637e-14,1.7812180631284965e-14
772,1.7869094782479067e-14,1.7792774598243603e-14
773,1.7394304990510713e-14,1.7773638938119e-14
774,1.7445680283148438e-14,1.7754616102782974e-14
775,1.7641316713178026e-14,1.773535508178218e-14
776,1.7476287403651326e-14,1.7716534348507368e-14
777,1.7842694586633986e-14,1.7697239615595273e-14
778,1.763304407272504e-14,1.7678120896129616e-14
779,1.7383789169644175e-14,1.7659151423869267e-14
780,1.75082771021527e-14,1.7640185170334118e-14
781,1.7226096563045065e-14,1.7621527575604948e-14
782,1.7379778976858695e-14,1.7602752412702698e-14
783,1.7427635804747808e-14,1.758396725481167e-14
784,1.72163060395506e-14,1.7565470935155658e-14
785,1.7510878289511743e-14,1.7546643764430448e-14
786,1.7626512584728104e-14,1.7527638377973134e-14
787,1.7519183091805735e-14,1.7508758013578835e-14
788,1.7331782346181642e-14,1.7490315904031445e-14
789,1.756727250647183e-14,1.7471407587549887e-14
790,1.721681236196515e-14,1.74528080992809e-14
791,1.7140318612208464e-14,1.743444950718211e-14
792,1.6987445064037483e-14,1.741620187639941e-14
793,1.7405743069320554e-14,1.7397694545315082e-14
794,1.7301557830461024e-14,1.7379218723856393e-14
795,1.7153778702658997e-14,1.7360794571407487e-14
796,1.7039474791270912e-14,1.734252390132862e-14
797,1.7098823264333445e-14,1.732428270799632e-14
798,1.7184711990138888e-14,1.730606946675128e-14
799,1.721423783920329e-14,1.7287585683182887e-14
800,1.7267418692682368e-14,1.7269243015303506e-14
801,1.535451074011901e-14,1.7252763481094904e-14
802,1.5791042781305975e-14,1.723608387770416e-14
803,1.6856522535630858e-14,1.7218354461678593e-14
804,1.708161699279676e-14,1.720017222183942e-14
805,1.727926717589581e-14,1.7181994894791344e-14
806,1.6944383069434213e-14,1.716389058198332e-14
807,1.6931005175060878e-14,1.7145937379853086e-14
808,1.7000063864424145e-14,1.7128076843127282e-14
809,1.686552021934603e-14,1.7110165653831232e-14
810,1.6787844214882884e-14,1.7092453178464608e-14
811,1.6832215459842396e-14,1.7074638720331133e-14
812,1.6712326543542963e-14,1.705710158078459e-14
813,1.6677513294593233e-14,1.7039550041677946e-14
814,1.6877327519817576e-14,1.7021781831543393e-14
815,1.6917180403045232e-14,1.7004161005141662e-14
816,1.665438245110698e-14,1.6986484105158823e-14
817,1.6980603968557666e-14,1.6968812456780256e-14
818,1.6546047047267436e-14,1.6951419312834748e-14
819,1.6490637226587657e-14,1.6934149835699535e-14
820,1.6362990437168277e-14,1.6917157338338078e-14
821,1.6725326703573468e-14,1.689969914226222e-14
822,1.689939194035291e-14,1.6882048161487568e-14
823,1.6824756326772614e-14,1.6864551340709313e-14
824,1.6477765332756355e-14,1.6847355894253693e-14
825,1.6333666596991468e-14,1.683030274933321e-14
826,1.6946643791900104e-14,1.6812790851368498e-14
827,1.66621163193132e-14,1.679553916192518e-14
828,1.667828677966968e-14,1.6778177866418487e-14
829,1.6707534056538388e-14,1.676083656088935e-14
830,1.642213323369056e-14,1.6743799340188276e-14
831,1.6690453103526246e-14,1.6726590002392322e-14
832,1.6262264701093905e-14,1.6709830777904537e-14
833,1.625130736430361e-14,1.6693049869373305e-14
834,1.6543067702049093e-14,1.667602484594667e-14
835,1.665534067406922e-14,1.6658911731093526e-14
836,1.659990594215046e-14,1.664198902924692e-14
837,1.6383743896340818e-14,1.6625063447488297e-14
838,1.6634622459937615e-14,1.6608026396193812e-14
839,1.6355179514374844e-14,1.6591212792190815e-14
840,1.6286942845075898e-14,1.6574448485505346e-14
841,1.631507350382123e-14,1.6557810556135608e-14
842,1.6410411983296124e-14,1.6541122990635162e-14
843,1.6847486218742957e-14,1.6524030712792517e-14
844,1.6425139514556623e-14,1.6507177806460768e-14
845,1.640137596286976e-14,1.6490467201664155e-14
846,1.631581796107857e-14,1.647383147458008e-14
847,1.6492796364392187e-14,1.6457100371586147e-14
848,1.629844076676346e-14,1.644050801258897e-14
849,1.6198038885266138e-14,1.6424007810776457e-14
850,1.6075837848541575e-14,1.640772766812364e-14
851,1.6403763816510703e-14,1.639106653005115e-14
852,1.59181748542143e-14,1.6374887014912464e-14
853,1.6040765432920975e-14,1.635874815735525e-14
854,1.6240183653301814e-14,1.6342273366531154e-14
855,1.626747585107332e-14,1.6325842452013726e-14
856,1.6224814909629916e-14,1.6309556888350045e-14
857,1.6014841481350488e-14,1.6293286232466237e-14
858,1.6340009061115895e-14,1.6276906139925645e-14
859,1.6236976447750332e-14,1.626059719815262e-14
860,1.6072353688627327e-14,1.6244336537257592e-14
861,1.6472008371686387e-14,1.622796254335422e-14
862,1.635731444397774e-14,1.6211527393672052e-14
863,1.583685973362953e-14,1.6195631719273996e-14
864,1.594302214220553e-14,1.6179804654544665e-14
865,1.599316767005878e-14,1.616382503918153e-14
866,1.5971316532419564e-14,1.6147861602147695e-14
867,1.589399440138112e-14,1.6132040297242406e-14
868,1.5933647232367295e-14,1.611619239550257e-14
869,1.5945172945205856e-14,1.6100276985236843e-14
870,1.605181423232891e-14,1.6084228421391805e-14
871,1.624296799459504e-14,1.6068257953984503e-14
872,1.6120027006828415e-14,1.605227207057756e-14
873,1.5692654483471527e-14,1.6036614666547565e-14
874,1.574083003291803e-14,1.6021067376800713e-14
875,1.5919118143985676e-14,1.6005299858487574e-14
876,1.5771673797485724e-14,1.598974553836726e-14
877,1.610419697748377e-14,1.5973787861157464e-14
878,1.5916314498811585e-14,1.5958172893478124e-14
879,1.5692193502730642e-14,1.5942580287468593e-14
880,1.58067195061575e-14,1.5927078568094303e-14
881,1.555322804920633e-14,1.591179673847312e-14
882,1.5693582975577317e-14,1.5896354226701844e-14
883,1.573790429641492e-14,1.5880804819372623e-14
884,1.554838050506018e-14,1.5865578301002895e-14
885,1.581661184301222e-14,1.5850142734901784e-14
886,1.592297636211976e-14,1.583462136436312e-14
887,1.5827152456533126e-14,1.5819227641689604e-14
888,1.5659240363544072e-14,1.580390549330013e-14
889,1.5873569514759153e-14,1.5788297640697547e-14
890,1.5558401218228388e-14,1.577309136641526e-14
891,1.5490592037987593e-14,1.5758079401491073e-14
892,1.5353946819464046e-14,1.5743043804347657e-14
893,1.573388413405165e-14,1.5727780270638135e-14
894,1.5641222973257095e-14,1.5712582720795202e-14
895,1.550899146554477e-14,1.5697501045059455e-14
896,1.540698174610697e-14,1.568258183024299e-14
897,1.546217686087528e-14,1.5667504474375276e-14
898,1.5541498167546162e-14,1.565257467164697e-14
899,1.5569728801590257e-14,1.563746334975807e-14
900,1.561982340582272e-14,1.5622285451079516e-14
901,1.3892270351735623e-14,1.5608873446689395e-14
902,1.4287728393116854e-14,1.5595181582613503e-14
903,1.5252054371737793e-14,1.5580683681985006e-14
904,1.5457164772108798e-14,1.556575150756445e-14
905,1.563731594061426e-14,1.5550902765889196e-14
906,1.5336054400418107e-14,1.5536092903026224e-14
907,1.532537318789829e-14,1.5521334200953265e-14
908,1.538922572477653e-14,1.5506527218002313e-14
909,1.5269458586403923e-14,1.5491967399265367e-14
910,1.5200171198144897e-14,1.5477430704527884e-14
911,1.5241624948231875e-14,1.546282387546237e-14
912,1.5134975444889232e-14,1.5448342153163162e-14
913,1.5104541347806476e-14,1.5433924974774535e-14
914,1.5287571149312852e-14,1.5419332460565827e-14
915,1.532537460244331e-14,1.5404756717609475e-14
916,1.508785842404658e-14,1.5390348433066795e-14
917,1.5385761097442044e-14,1.5375816397010522e-14
918,1.4993127809295952e-14,1.53615645594532e-14
919,1.4944556644641106e-14,1.534738268681732e-14
920,1.482990712686988e-14,1.5333447639582273e-14
921,1.5159821818084878e-14,1.5319170645146417e-14
922,1.5319325846993343e-14,1.5304648180562446e-14
923,1.525353151249451e-14,1.5290374320148498e-14
924,1.4939455710588786e-14,1.5276213538633004e-14
925,1.4810357064346164e-14,1.5262276035002408e-14
926,1.536822354284936e-14,1.5247770511077386e-14
927,1.5111090919956837e-14,1.523359736288086e-14
928,1.5127345651621236e-14,1.5219291315214917e-14
929,1.5155545487547372e-14,1.5205159925742692e-14
930,1.489805698376206e-14,1.5191091386115157e-14
931,1.514318184736574e-14,1.5176887151809472e-14
932,1.4755828301927132e-14,1.5163128710943924e-14
933,1.474713907373003e-14,1.5149324869112406e-14
934,1.5013735095992786e-14,1.5135365427328477e-14
935,1.5117730828171022e-14,1.5121250554998724e-14
936,1.506816484026028e-14,1.510733100846661e-14
937,1.4873099649250323e-14,1.509348735608657e-14
938,1.5102863045195115e-14,1.5079461422216282e-14
939,1.4850249919058602e-14,1.506559405291372e-14
940,1.4789382148409567e-14,1.505183374857569e-14
941,1.4816312451354354e-14,1.5038149507796322e-14
942,1.4905182097859422e-14,1.502425444051638e-14
943,1.530349835027721e-14,1.501017158603204e-14
944,1.492067357660538e-14,1.49963375051243e-14
945,1.4900698811761912e-14,1.4982515367381123e-14
946,1.4824135825532115e-14,1.496887813693033e-14
947,1.4986613998876626e-14,1.4955066332989105e-14
948,1.4811231956207054e-14,1.4941450363065288e-14
949,1.4721782778229806e-14,1.4927912997798973e-14
950,1.4611694727697122e-14,1.4914500824002264e-14
951,1.4911454605532736e-14,1.490081946313492e-14
952,1.4471190079782376e-14,1.4887555096587506e-14
953,1.458385440643512e-14,1.487427505993057e-14
954,1.4767285108635433e-14,1.4860789109564155e-14
955,1.4793256976859747e-14,1.4847272242495164e-14
956,1.4756064581767768e-14,1.483383609766605e-14
957,1.4566058134099025e-14,1.4820507017801464e-14
958,1.4863871606454813e-14,1.4806986932007276e-14
959,1.4771493151376733e-14,1.4793500304014504e-14
960,1.4622771089557165e-14,1.478016063623808e-14
961,1.4988197230509985e-14,1.4766672483586003e-14
962,1.4885427527700923e-14,1.4753100982891914e-14
963,1.441255835752948e-14,1.473996011374821e-14
964,1.4510530355611013e-14,1.4726855158801473e-14
965,1.455787643957359e-14,1.471367058275769e-14
966,1.4538826245073367e-14,1.4700563679635173e-14
967,1.4470190792662853e-14,1.4687484728599912e-14
968,1.4507400035240153e-14,1.467436537409307e-14
969,1.4519063585750218e-14,1.4661267110706616e-14
970,1.4617970894552768e-14,1.4648124886310196e-14
971,1.479396445265861e-14,1.463481283180785e-14
972,1.4682896046192775e-14,1.4621644603499954e-14
973,1.4294468217337495e-14,1.46087245558456e-14
974,1.4339858485284203e-14,1.4595883875178402e-14
975,1.450377446317536e-14,1.4582790355176452e-14
976,1.4370590687142413e-14,1.4569987621585292e-14
977,1.4675342443538388e-14,1.4556866827122438e-14
978,1.4505326134361104e-14,1.454390366549107e-14
979,1.4301796551579564e-14,1.4531072048076407e-14
980,1.4407853911129442e-14,1.451821806899194e-14
981,1.4177879409163204e-14,1.450552663553005e-14
982,1.4307123855187035e-14,1.4492635725809082e-14
983,1.434863130716287e-14,1.4479898976084512e-14
984,1.4177070882333731e-14,1.4467280387456087e-14
985,1.4423319775599073e-14,1.445447875500776e-14
986,1.4521928615402e-14,1.4441596569726146e-14
987,1.4435358045014677e-14,1.4428811708530175e-14
988,1.4283440449757637e-14,1.4416061660388336e-14
989,1.448031591958247e-14,1.440321488108392e-14
990,1.4194040772385827e-14,1.4390565545159508e-14
991,1.4133191915982503e-14,1.4378069437495254e-14
992,1.400974153107173e-14,1.4365682004158134e-14
993,1.4357999228979287e-14,1.435306290730994e-14
994,1.4274595655489443e-14,1.434042653098962e-14
995,1.4155251821832228e-14,1.4327913736776305e-14
996,1.406313721751722e-14,1.431544659763885e-14
997,1.4114721405420394e-14,1.4302955656875575e-14
998,1.4188612976789492e-14,1.4290591855757682e-14
999,1.421560484208889e-14,1.4277996221722126e-14
1000,1.42628589975657e-14,1.4265455898938026e-14
1001,1.2687597342845593e-14,1.4254398476734683e-14
1002,1.3049350774350108e-14,1.4243057383197307e-14
1003,1.3930371968933842e-14,1.4230921942161994e-14
1004,1.411876619103144e-14,1.421854806135203e-14
1005,1.428424176833673e-14,1.4206167573685078e-14
1006,1.4010433633222602e-14,1.4193848834719979e-14
1007,1.4001974315178373e-14,1.4181569906303402e-14
1008,1.4061453061908194e-14,1.4169337734105513e-14
1009,1.3953378535746076e-14,1.415714079847823e-14
1010,1.3890966005700146e-14,1.414501543713499e-14
1011,1.3929899172083343e-14,1.4132866697682406e-14
