epoch,train_loss,test_loss
1012,1.3833921496135462e-14,1.4120940050268592e-14
1013,1.3807111260110945e-14,1.4108859412264966e-14
1014,1.3975986488853333e-14,1.4096722531273644e-14
1015,1.4011828501669151e-14,1.4084595729974393e-14
1016,1.379514880861445e-14,1.4072532964365956e-14
1017,1.4069284652305542e-14,1.406045088640632e-14
1018,1.3711077857865465e-14,1.4048517801542107e-14
1019,1.3667749556103576e-14,1.4036588020106387e-14
1020,1.3563654949769406e-14,1.4025013823101927e-14
1021,1.3866778895188005e-14,1.4013103354017405e-14
1022,1.4013883522183803e-14,1.4001043637727577e-14
1023,1.3954995868925893e-14,1.3988974688778625e-14
1024,1.366827445395066e-14,1.3977224732437607e-14
1025,1.3551368169357408e-14,1.3965639185191652e-14
1026,1.4063375123661115e-14,1.3953526783452506e-14
1027,1.3828917047606164e-14,1.3941728376826905e-14
1028,1.3844958072857972e-14,1.3929801136490028e-14
1029,1.3872174020723564e-14,1.3917941912898815e-14
1030,1.3637452492011029e-14,1.3906283690225986e-14
1031,1.3863185662841139e-14,1.3894449369403422e-14
1032,1.3509501304361393e-14,1.3882943443254509e-14
1033,1.3502372886835538e-14,1.387134849394284e-14
1034,1.374785066671669e-14,1.3859750918829035e-14
1035,1.3844840318337645e-14,1.3847925830665595e-14
1036,1.3799944920920041e-14,1.383629886350852e-14
1037,1.362217876849515e-14,1.3824775488480894e-14
1038,1.3834210148023227e-14,1.3812990888492335e-14
1039,1.3603632253666683e-14,1.3801428041729366e-14
1040,1.3548815779566458e-14,1.3789991487578833e-14
1041,1.3574602444036853e-14,1.3778479208682815e-14
1042,1.3657788634991114e-14,1.3767009620247339e-14
1043,1.4023887184578783e-14,1.3755185717930028e-14
1044,1.3673701419454707e-14,1.3743618551299028e-14
1045,1.3656623066833715e-14,1.373205875385467e-14
1046,1.3587301890430423e-14,1.37206548951759e-14
1047,1.3737594300512226e-14,1.3709113817159677e-14
1048,1.3577747807712856e-14,1.3697699455272362e-14
1049,1.34971323871645e-14,1.368635861584487e-14
1050,1.3396856112182928e-14,1.3675143645513338e-14
1051,1.3672977934733139e-14,1.3663622726881259e-14
1052,1.327008191069482e-14,1.3652446550658712e-14
1053,1.3374174797552108e-14,1.3641295954831171e-14
1054,1.3543937437302348e-14,1.3629926231580177e-14
1055,1.3568696040944e-14,1.3618628252019816e-14
1056,1.3535657724124254e-14,1.3607330611272632e-14
1057,1.3362061735127262e-14,1.3596111236369775e-14
1058,1.3636887944551684e-14,1.3584825454083854e-14
1059,1.355331092412523e-14,1.3573545939841742e-14
1060,1.3417557394125915e-14,1.3562355279355797e-14
1061,1.3754134922736981e-14,1.3550996313423232e-14
1062,1.3660958732029179e-14,1.3539573311799857e-14
1063,1.322767463020813e-14,1.3528548754474868e-14
1064,1.331862384424266e-14,1.3517473968096107e-14
1065,1.3363224846889114e-14,1.350641485182687e-14
1066,1.334619165806487e-14,1.349529381744919e-14
1067,1.328447765914988e-14,1.3484336429836919e-14
1068,1.3319557401605475e-14,1.347328569919386e-14
1069,1.3331059329758877e-14,1.3462249706924084e-14
1070,1.3423265345869554e-14,1.3451155862304011e-14
1071,1.3586316452299587e-14,1.3439989935180125e-14
1072,1.3484878818914363e-14,1.3428900156318199e-14
1073,1.31287814668558e-14,1.3417952509584822e-14
1074,1.3171568565386368e-14,1.3407143606848204e-14
1075,1.3323326308585602e-14,1.339622416631197e-14
1076,1.3201744825639978e-14,1.338541467065229e-14
1077,1.348313055138156e-14,1.3374334209152782e-14
1078,1.3327681608004782e-14,1.3363342855519325e-14
1079,1.3141225634459726e-14,1.3352555043903095e-14
1080,1.3240058582239838e-14,1.3341658388553142e-14
1081,1.3029438689944736e-14,1.3330973491440002e-14
1082,1.314921323985563e-14,1.3320177463604184e-14
1083,1.3188259519018603e-14,1.3309426921437632e-14
1084,1.3031307363210991e-14,1.3298783783048792e-14
1085,1.3259000280289847e-14,1.328792083961014e-14
1086,1.335079474850244e-14,1.3277023252523945e-14
1087,1.3271784362215507e-14,1.3266207658227044e-14
1088,1.3133074627937968e-14,1.3255497688938666e-14
1089,1.331511226587191e-14,1.3244631357368226e-14
1090,1.305294982581332e-14,1.3234010072429425e-14
1091,1.2997687295692742e-14,1.3223496360674925e-14
1092,1.2885004791712948e-14,1.3213073704962255e-14
1093,1.320660081470461e-14,1.3202406680244303e-14
1094,1.3130831447524414e-14,1.3191814956755361e-14
1095,1.3022059186442327e-14,1.3181210104255738e-14
1096,1.2938230919103057e-14,1.317084123513522e-14
1097,1.2986645264078051e-14,1.3160401130543837e-14
1098,1.3055622926269583e-14,1.314990325830545e-14
1099,1.3081407066581797e-14,1.3139352361804568e-14
1100,1.3126167828112433e-14,1.3128833652555679e-14
1101,1.1678391924907776e-14,1.3119582189299179e-14
1102,1.2011747653589678e-14,1.3110165808727847e-14
1103,1.2822999997916836e-14,1.3099994213580744e-14
1104,1.2997253479298476e-14,1.3089548687978498e-14
1105,1.3150390869762196e-14,1.3079076142025235e-14
1106,1.2899390994106693e-14,1.306870464710258e-14
1107,1.2892620541174676e-14,1.3058440894770816e-14
1108,1.2948410849054361e-14,1.3048149020945203e-14
1109,1.2849930233098991e-14,1.3037991825358203e-14
1110,1.2793262610844188e-14,1.3027798292057765e-14
1111,1.283008572498215e-14,1.3017633303767651e-14
1112,1.2742938570797302e-14,1.3007575719255248e-14
1113,1.2719026873047961e-14,1.2997593266565266e-14
1114,1.2875934949260998e-14,1.2987473933351009e-14
1115,1.2910215524601187e-14,1.2977328257412091e-14
1116,1.2710968074532842e-14,1.2967235690438968e-14
1117,1.2965054792358025e-14,1.2957089929796756e-14
1118,1.2635645440999358e-14,1.2947127551787624e-14
1119,1.2597067444001272e-14,1.2937271984633141e-14
1120,1.2501748556398447e-14,1.2927564055321365e-14
1121,1.2782399887634101e-14,1.2917549754192566e-14
1122,1.2918908810086107e-14,1.2907447446340549e-14
1123,1.2865817293171975e-14,1.289732540262086e-14
1124,1.2601981022835988e-14,1.2887489401927459e-14
1125,1.2495145756697682e-14,1.2877783505494756e-14
1126,1.2968570732948452e-14,1.2867579214875888e-14
1127,1.275310574443242e-14,1.2857597693922149e-14
1128,1.2768800646610992e-14,1.2847565181584986e-14
1129,1.279513389297192e-14,1.2837594079136497e-14
1130,1.2579392500664542e-14,1.2827922656944747e-14
1131,1.2788872235790661e-14,1.2817951469792964e-14
1132,1.2463436222813939e-14,1.2808325533270483e-14
1133,1.2457726475360452e-14,1.2798691634638296e-14
1134,1.2685250671946543e-14,1.2788845723659412e-14
1135,1.2776186053933043e-14,1.2778936708725957e-14
1136,1.273530328028548e-14,1.276913645282293e-14
1137,1.257201574154888e-14,1.275941268399504e-14
1138,1.2768963056708297e-14,1.2749489523611367e-14
1139,1.2556854368483127e-14,1.2739800906650788e-14
1140,1.2507062400652388e-14,1.273017217491958e-14
1141,1.2531796126936381e-14,1.272058249140724e-14
1142,1.2610122983045869e-14,1.2710833057481049e-14
1143,1.2949179522983665e-14,1.270093293639354e-14
1144,1.2626286150448671e-14,1.2691165884182046e-14
1145,1.2611566742234134e-14,1.2681478029551119e-14
1146,1.2548225516794505e-14,1.2671737320064285e-14
1147,1.268820330174573e-14,1.2662093341740027e-14
1148,1.2541302665694618e-14,1.2652473503854764e-14
1149,1.2467924430172873e-14,1.2642923292077767e-14
1150,1.237592486987276e-14,1.263347455484785e-14
1151,1.263221523708385e-14,1.2623829898897235e-14
1152,1.2260790044574407e-14,1.261448839603844e-14
1153,1.2357639495301932e-14,1.2605115044740829e-14
1154,1.2515976744795882e-14,1.2595647672786073e-14
1155,1.2539741795731065e-14,1.2586086110767583e-14
1156,1.2510167784373282e-14,1.2576513622024072e-14
1157,1.2350301022075487e-14,1.2567107151738224e-14
1158,1.2605697218955806e-14,1.2557493666600067e-14
1159,1.2529427729642234e-14,1.2548081521193472e-14
1160,1.2404641497540674e-14,1.253857213640453e-14
1161,1.2716805097156983e-14,1.2529035731264574e-14
1162,1.2631770917481038e-14,1.2519404797247704e-14
1163,1.2231694513658199e-14,1.2510161550210791e-14
1164,1.2316850589845582e-14,1.2500857316801676e-14
1165,1.235920911511583e-14,1.2491597806732175e-14
1166,1.2344005568279631e-14,1.2482300264883344e-14
1167,1.2288048293265384e-14,1.247302813402293e-14
1168,1.2321403205589827e-14,1.2463794881974796e-14
1169,1.2332747670318334e-14,1.2454524360476981e-14
1170,1.2419277329014304e-14,1.244519903594748e-14
1171,1.2571414915668404e-14,1.2435848554539445e-14
1172,1.2478188504377158e-14,1.2426444794759027e-14
1173,1.214940724488954e-14,1.241736206046562e-14
1174,1.2189955804747104e-14,1.2408225454876767e-14
1175,1.2331522462571119e-14,1.2398949258258206e-14
1176,1.2219733332711124e-14,1.2389907689766034e-14
1177,1.2481378811621345e-14,1.2380489530425513e-14
1178,1.233811890105445e-14,1.2371267543915578e-14
1179,1.2166157448476434e-14,1.2362176085182813e-14
1180,1.2258985601816541e-14,1.2353057690802326e-14
1181,1.206471196309579e-14,1.2344113446395794e-14
1182,1.2176542046998784e-14,1.23351220222541e-14
1183,1.221362446333289e-14,1.2326029885894977e-14
1184,1.2068966643471167e-14,1.2317167380167856e-14
1185,1.2281264880729275e-14,1.2308023066579183e-14
1186,1.2367336701176596e-14,1.2298811413871202e-14
1187,1.2294852076943875e-14,1.2289772132367989e-14
1188,1.2167203652750907e-14,1.2280812726071701e-14
1189,1.2336776718057221e-14,1.2271625722022486e-14
1190,1.2094862143204955e-14,1.22626197289141e-14
1191,1.2044474101348574e-14,1.2253804318218845e-14
1192,1.1940740212465321e-14,1.224501508084166e-14
1193,1.2239739429303312e-14,1.2236058893270573e-14
1194,1.2170437107853426e-14,1.2227133791808649e-14
1195,1.2070498832899125e-14,1.2218202252896326e-14
1196,1.1993589096791711e-14,1.2209425636310056e-14
1197,1.2039275123232611e-14,1.220061556192237e-14
1198,1.2104109887986818e-14,1.219170435180078e-14
1199,1.2128856539993585e-14,1.2182815333942409e-14
1200,1.2171515795841425e-14,1.2173880999821361e-14
1201,1.0830278244080908e-14,1.2165708571836367e-14
1202,1.113944564675839e-14,1.2157502940159841e-14
1203,1.189204975169018e-14,1.214885193855965e-14
1204,1.205435405458161e-14,1.2140055162589234e-14
1205,1.2197112140478902e-14,1.2131253473827725e-14
1206,1.1965282831175755e-14,1.2122446618165238e-14
1207,1.1959923535133864e-14,1.2113720992962393e-14
1208,1.201237068867403e-14,1.2105014171890977e-14
1209,1.1921843542686788e-14,1.2096349194247154e-14
1210,1.1869953270957794e-14,1.2087710051108223e-14
1211,1.1904828878473101e-14,1.2079096996584067e-14
1212,1.1824896920339555e-14,1.2070530105355537e-14
1213,1.1803267739213838e-14,1.2061965077599492e-14
1214,1.1949847824116391e-14,1.2053284175736262e-14
1215,1.1982544812069382e-14,1.2044633597652543e-14
1216,1.1797944890999668e-14,1.2036036806160974e-14
1217,1.2034943557676612e-14,1.2027460004646962e-14
1218,1.1729533326337773e-14,1.2018946476494109e-14
1219,1.1694640888277804e-14,1.2010427527330393e-14
1220,1.1606486637329659e-14,1.2002034023746167e-14
1221,1.1868072773111595e-14,1.199355090407612e-14
1222,1.1995435764141997e-14,1.198489473557495e-14
1223,1.1947108248514427e-14,1.197631259775337e-14
1224,1.1702503446199704e-14,1.1967823633555987e-14
1225,1.1603810301207539e-14,1.195941276579634e-14
1226,1.2044494176029425e-14,1.195086018942462e-14
1227,1.1845044030976801e-14,1.1942331414678716e-14
1228,1.1860423210094612e-14,1.1933731235055358e-14
1229,1.1885870807276222e-14,1.1925263531384951e-14
1230,1.1685869303067242e-14,1.1916773466044738e-14
1231,1.1881291094947996e-14,1.1908337695516442e-14
1232,1.157955313260033e-14,1.1900009582875743e-14
1233,1.1574671935835186e-14,1.1891677573883488e-14
1234,1.178695147907615e-14,1.1883276785815914e-14
1235,1.1872649808815709e-14,1.187472022838934e-14
1236,1.1834825162920911e-14,1.18663445972003e-14
1237,1.1683734483578628e-14,1.185797972332969e-14
1238,1.1867633213833947e-14,1.1849523285197483e-14
1239,1.167108895083215e-14,1.1841123682976036e-14
1240,1.1625323887746943e-14,1.1832826402334616e-14
1241,1.1648868439065297e-14,1.1824492275759992e-14
1242,1.1722795958512676e-14,1.1816154845756873e-14
1243,1.2038773374795976e-14,1.1807676892987805e-14
1244,1.1738952730816727e-14,1.1799303294677838e-14
1245,1.1726036850564472e-14,1.1790948924015774e-14
1246,1.1667656392165049e-14,1.1782634109792347e-14
1247,1.1798432832799262e-14,1.1774271099394222e-14
1248,1.1662412529773211e-14,1.176597161646714e-14
1249,1.15950235202259e-14,1.175768060386953e-14
1250,1.1509766299834285e-14,1.1749479800280804e-14
1251,1.1748980516710044e-14,1.1741147875991843e-14
1252,1.1403934572920895e-14,1.1733050918642448e-14
1253,1.1494448073207358e-14,1.1724942780458151e-14
1254,1.1642596270205162e-14,1.1716622291113978e-14
1255,1.1665309323160514e-14,1.1708418861723114e-14
1256,1.1638526115957345e-14,1.1700122766927822e-14
1257,1.1490105818095565e-14,1.1692029536523396e-14
1258,1.1728649549101268e-14,1.1683722938519558e-14
1259,1.1658396966798844e-14,1.167555508451248e-14
1260,1.1542645425281925e-14,1.1667381809494538e-14
1261,1.1833919506823378e-14,1.1659126880500482e-14
1262,1.1755710947335303e-14,1.1650743117795148e-14
1263,1.1383561202842779e-14,1.1642740858729259e-14
1264,1.1463441475025883e-14,1.1634627299534099e-14
1265,1.1503574488989856e-14,1.1626508234624781e-14
1266,1.1489562886917034e-14,1.1618451341933795e-14
1267,1.1438137153467303e-14,1.1610411135791866e-14
1268,1.1469754860509232e-14,1.1602326629826798e-14
1269,1.1480669379784043e-14,1.1594233822938847e-14
1270,1.15621506712924e-14,1.1586107897062657e-14
1271,1.1704616945869034e-14,1.1577964183494575e-14
1272,1.1618043241459807e-14,1.1569850454892826e-14
1273,1.1312312890959212e-14,1.1561841504266652e-14
1274,1.1350593350693914e-14,1.1553923524979015e-14
1275,1.1483239286216342e-14,1.1545831311014125e-14
1276,1.1379375818232817e-14,1.1537910282407876e-14
1277,1.1623963332605087e-14,1.1529798840795086e-14
1278,1.1490940187900257e-14,1.1521739830521729e-14
1279,1.1331095177408547e-14,1.1513765777652983e-14
1280,1.1418435387342734e-14,1.1505858386277185e-14
1281,1.1237785799240118e-14,1.1498024940877682e-14
1282,1.1342341996178895e-14,1.1490101201766002e-14
1283,1.1377267705693032e-14,1.1482187711752984e-14
1284,1.1242888554413273e-14,1.1474285741388049e-14
1285,1.1441546435669012e-14,1.1466373521924452e-14
1286,1.1522395281556974e-14,1.1458366519474057e-14
1287,1.1455090848249446e-14,1.145042507737378e-14
1288,1.133667781062764e-14,1.1442549957953272e-14
1289,1.1495159496179757e-14,1.1434498232163263e-14
1290,1.1270462966622144e-14,1.1426648608434467e-14
1291,1.1223804216014948e-14,1.1418913164746961e-14
1292,1.1127391817347545e-14,1.1411140197499893e-14
1293,1.1406592689364322e-14,1.1403235686036116e-14
1294,1.1342527191462483e-14,1.1395356246747577e-14
1295,1.1249998388036266e-14,1.1387600558972634e-14
1296,1.1178651108823142e-14,1.1379828354055217e-14
1297,1.122160427663335e-14,1.1372039970808508e-14
1298,1.1282589734040076e-14,1.1364297750857425e-14
1299,1.1306125425393802e-14,1.135646354312827e-14
1300,1.1346538934318256e-14,1.1348622813245422e-14
1301,1.0097242950747121e-14,1.1341439211523052e-14
1302,1.0385486085823085e-14,1.1334047578508838e-14
1303,1.1087067704280344e-14,1.1326321536887048e-14
1304,1.1238689998440982e-14,1.1318603542078256e-14
1305,1.1372046908008346e-14,1.131078940902995e-14
1306,1.1156506338742432e-14,1.1303034822397837e-14
1307,1.1152048217993784e-14,1.1295392806444414e-14
1308,1.1201243340998897e-14,1.1287689550008904e-14
1309,1.1117260989896194e-14,1.1280050498670797e-14
1310,1.1069253212265552e-14,1.1272367655729317e-14
1311,1.1102113254060891e-14,1.1264795096477568e-14
1312,1.1028177289695026e-14,1.125714706659022e-14
1313,1.1008174200069802e-14,1.1249534273273477e-14
1314,1.1145578792100892e-14,1.1241886836309192e-14
1315,1.1176448848571269e-14,1.1234257949366452e-14
1316,1.100435705456333e-14,1.122668335723563e-14
1317,1.122618486140551e-14,1.1219028974601176e-14
1318,1.0941331094786668e-14,1.1211423381064485e-14
1319,1.090936519791111e-14,1.1203929257063653e-14
1320,1.0827196750924292e-14,1.1196404809283308e-14
1321,1.1071835570082177e-14,1.1188863166734135e-14
1322,1.1190951263885377e-14,1.1181234279791395e-14
1323,1.1146461679952804e-14,1.1173626822782219e-14
1324,1.0918363364435065e-14,1.1166055195266713e-14
1325,1.0826682534162673e-14,1.1158589870386087e-14
1326,1.1238380509542714e-14,1.1150945990960181e-14
1327,1.1052490633527297e-14,1.1143386306609231e-14
1328,1.1067298963260636e-14,1.1135819930697997e-14
1329,1.1091610511383058e-14,1.1128282946830034e-14
1330,1.0905194356856853e-14,1.1120804662345316e-14
1331,1.1088085287311528e-14,1.1113309776014831e-14
1332,1.0806776218051671e-14,1.1105889174473819e-14
1333,1.0802422756693986e-14,1.1098417835659268e-14
1334,1.100104861163399e-14,1.1090933960757097e-14
1335,1.1081943417529668e-14,1.1083346070209004e-14
1336,1.1046475327408418e-14,1.1075879220669073e-14
1337,1.0905770051269784e-14,1.1068416690997174e-14
1338,1.1077956424976613e-14,1.1060962801061336e-14
1339,1.0894775055394655e-14,1.1053529663432706e-14
1340,1.085226054900717e-14,1.1046080601584667e-14
1341,1.0874496637709924e-14,1.1038656273098688e-14
1342,1.0944309516739097e-14,1.1031239059689467e-14
1343,1.1239753160315058e-14,1.102371240962346e-14
1344,1.0959971003467899e-14,1.1016242510764919e-14
1345,1.0948358901739047e-14,1.1008851470673768e-14
1346,1.0894096200839077e-14,1.1001431207945936e-14
1347,1.1016529807399968e-14,1.0994043217173395e-14
1348,1.0889828950494765e-14,1.0986642351500055e-14
1349,1.0827446947516253e-14,1.0979261391100975e-14
1350,1.0747916372885421e-14,1.0971934979623699e-14
1351,1.0971757593983885e-14,1.0964536316236022e-14
1352,1.064971470182024e-14,1.09572347228241e-14
1353,1.0734543933404267e-14,1.0949935501104431e-14
1354,1.0873429638776598e-14,1.0942544545716575e-14
1355,1.0895019119468076e-14,1.0935215593140457e-14
1356,1.087043336983997e-14,1.092784776175206e-14
1357,1.0731899691360518e-14,1.092057200284503e-14
1358,1.0955277551555517e-14,1.0913192990621728e-14
1359,1.0890133763771163e-14,1.0905860819320412e-14
1360,1.0782113413836353e-14,1.0898549993249366e-14
1361,1.1054631924347627e-14,1.0891170388103001e-14
1362,1.0982115536379384e-14,1.0883854395130977e-14
1363,1.0634454268251304e-14,1.0876610992882532e-14
1364,1.0709468929075496e-14,1.086936318606276e-14
1365,1.0747394253306404e-14,1.086208903651833e-14
1366,1.073426047382847e-14,1.0854815395193668e-14
1367,1.068666858937493e-14,1.0847557847495004e-14
1368,1.0716500513794823e-14,1.0840367300102468e-14
1369,1.0726815545501214e-14,1.0833144141941461e-14
1370,1.0803584436970158e-14,1.0825874396968356e-14
1371,1.0937317352933138e-14,1.0818578478677181e-14
1372,1.0856510901044188e-14,1.0811349730098724e-14
1373,1.0570918174411829e-14,1.0804193064024078e-14
1374,1.0607031186948791e-14,1.0797020304323433e-14
1375,1.073152308357151e-14,1.0789838142557075e-14
1376,1.0634567677492613e-14,1.078268867626248e-14
1377,1.0863757200145312e-14,1.0775465772211358e-14
1378,1.07396859400842e-14,1.0768261502885077e-14
1379,1.0590284761128839e-14,1.0761118558744176e-14
1380,1.0672404147967353e-14,1.0753967144273803e-14
1381,1.0503697758302341e-14,1.0746910173977048e-14
1382,1.0601640144112037e-14,1.0739752745572749e-14
1383,1.0634496645309656e-14,1.0732636313563098e-14
1384,1.05091108748177e-14,1.0725553762871336e-14
1385,1.0695292884026295e-14,1.0718388541763922e-14
1386,1.0771354579217248e-14,1.0711223320656509e-14
1387,1.0708441689868714e-14,1.0704040481263792e-14
1388,1.0598065317791115e-14,1.069700146806552e-14
1389,1.0746515346509345e-14,1.0689859709770746e-14
1390,1.0536845113673388e-14,1.0682753696266345e-14
1391,1.049329438105955e-14,1.0675788290231188e-14
1392,1.0403399553637763e-14,1.066883414973423e-14
1393,1.0664907880973164e-14,1.06617173789114e-14
1394,1.0605281454048989e-14,1.0654667523691402e-14
1395,1.0519090329011048e-14,1.0647676537261238e-14
1396,1.045251563999857e-14,1.0640692411797949e-14
1397,1.049293178319549e-14,1.0633726582246318e-14
1398,1.0550409702578624e-14,1.0626700698058729e-14
1399,1.0572552050145105e-14,1.0619676931453506e-14
1400,1.0610803812403556e-14,1.0612599124146249e-14
1401,9.443371064437353e-15,1.0606304398798729e-14
1402,9.713080339357081e-15,1.0599853904092208e-14
1403,1.0369352784802004e-14,1.0593037152339296e-14
1404,1.0511271528811203e-14,1.0586063445381257e-14
1405,1.0636166926519006e-14,1.0579043405721002e-14
1406,1.0435000938354799e-14,1.0572141188343711e-14
1407,1.043119932743258e-14,1.0565225333735969e-14
1408,1.0477440118102283e-14,1.055828982796385e-14
1409,1.0399080964626516e-14,1.0551409887553072e-14
1410,1.0354516630036348e-14,1.0544525203757789e-14
1411,1.038543927031209e-14,1.0537688885543794e-14
1412,1.0316757908715836e-14,1.0530917365350265e-14
1413,1.0298272685191432e-14,1.0524123398783633e-14
1414,1.0427338449615041e-14,1.0517284115954323e-14
1415,1.0456439808117927e-14,1.0510388928950493e-14
1416,1.029552873042913e-14,1.0503582002779769e-14
1417,1.0503532087128187e-14,1.0496715784302735e-14
1418,1.023709122436071e-14,1.0489965355229592e-14
1419,1.0207654313755771e-14,1.0483226022288059e-14
1420,1.0130863950001613e-14,1.0476584098135459e-14
1421,1.0360307269136298e-14,1.0469810375656266e-14
1422,1.0471995170088766e-14,1.0462947460607727e-14
1423,1.043080362752094e-14,1.0456142228502897e-14
1424,1.0217397056121679e-14,1.0449466507735701e-14
1425,1.013211899871956e-14,1.0442860836593244e-14
1426,1.0517783568931671e-14,1.043597649161114e-14
1427,1.0344014852976075e-14,1.0429227248384124e-14
1428,1.0358176684812422e-14,1.0422456067003773e-14
1429,1.0381432524950705e-14,1.0415716903468827e-14
1430,1.020718748001722e-14,1.040905083887723e-14
1431,1.0378791518572814e-14,1.040231870571575e-14
1432,1.0115706439406098e-14,1.0395765127099547e-14
1433,1.0111895748290685e-14,1.0389205195736241e-14
1434,1.0298381943971298e-14,1.0382578348770103e-14
1435,1.0374986367052875e-14,1.0375819703477372e-14
1436,1.0341651385413682e-14,1.0369159568116406e-14
1437,1.0210184926329646e-14,1.0362518321590164e-14
1438,1.0371908596606061e-14,1.0355824813131076e-14
1439,1.0200610150597178e-14,1.0349231423966354e-14
1440,1.0161088779124419e-14,1.0342653366097977e-14
1441,1.0182162433691679e-14,1.0336057774647591e-14
1442,1.0248251459423191e-14,1.0329415426978519e-14
1443,1.052541426005459e-14,1.0322736656892713e-14
1444,1.0263399347724424e-14,1.0316097612652134e-14
1445,1.0252940591467543e-14,1.0309500157729265e-14
1446,1.0202302005735695e-14,1.0302891776081375e-14
1447,1.0317447757759068e-14,1.0296287460191634e-14
1448,1.0199029383829695e-14,1.0289727105311855e-14
1449,1.0141050215759363e-14,1.0283204528101523e-14
1450,1.0066858388151122e-14,1.0276763520164012e-14
1451,1.0276975862853559e-14,1.027016852163669e-14
1452,9.975469902830146e-15,1.026371658697416e-14
1453,1.0055416658629282e-14,1.025735248962826e-14
1454,1.0186114037208199e-14,1.0250816952813834e-14
1455,1.0206635663463072e-14,1.0244276672614904e-14
1456,1.0184000063200418e-14,1.0237742236943311e-14
1457,1.0054475977719379e-14,1.0231333162147911e-14
1458,1.0264382922382776e-14,1.022482905025583e-14
1459,1.0203821286381538e-14,1.0218314858671677e-14
1460,1.0102823373210221e-14,1.0211818031262942e-14
1461,1.035857820384041e-14,1.0205261911547897e-14
1462,1.0291036686010946e-14,1.0198689698206857e-14
1463,9.965396555034595e-15,1.0192288162004688e-14
1464,1.0036130480749954e-14,1.0185938210109007e-14
1465,1.0072262543057899e-14,1.0179545567752783e-14
1466,1.0060033166068736e-14,1.0173175710582842e-14
1467,1.0016014752683403e-14,1.0166817627170867e-14
1468,1.004440869467973e-14,1.0160434725693537e-14
1469,1.0054250107913664e-14,1.0154044963249336e-14
1470,1.0126820426469658e-14,1.0147553641554758e-14
1471,1.0252859920049646e-14,1.014108400390363e-14
1472,1.0177155071369043e-14,1.0134645028845191e-14
1473,9.909617673629369e-15,1.0128371902837826e-14
1474,9.944004509252792e-15,1.0122118004478363e-14
1475,1.0061238993702117e-14,1.011574704616559e-14
1476,9.970656943039234e-15,1.0109499500553232e-14
1477,1.018607898698484e-14,1.0103035368616261e-14
1478,1.007005476862154e-14,1.0096719043928586e-14
1479,9.930145847448927e-15,1.0090463620909818e-14
1480,1.000780795210141e-14,1.008415585125491e-14
1481,9.850004917816963e-15,1.0077979371706826e-14
1482,9.94222042916698e-15,1.0071722339325458e-14
1483,9.97341320519026e-15,1.0065448874504914e-14
1484,9.856160763642452e-15,1.0059319489988698e-14
1485,1.0031364327999707e-14,1.0053005198180095e-14
1486,1.010335512355385e-14,1.004663813621888e-14
1487,1.0044575111242878e-14,1.0040384491969302e-14
1488,9.941383501322786e-15,1.0034200473827987e-14
1489,1.0081084535199154e-14,1.0027831548394288e-14
1490,9.884781049782944e-15,1.0021633638912638e-14
1491,9.844216142189496e-15,1.0015520009209241e-14
1492,9.76029053382393e-15,1.0009402991374055e-14
1493,1.0006208228736566e-14,1.0003171962904168e-14
1494,9.950606190870067e-15,9.996956943356984e-15
1495,9.87020632326613e-15,9.990786562446121e-15
1496,9.808101740518502e-15,9.984687501709416e-15
1497,9.846322154087573e-15,9.978547952797832e-15
1498,9.90086817903807e-15,9.972430003226405e-15
1499,9.921954810150083e-15,9.966235312469955e-15
1500,9.958479040242277e-15,9.960025713933634e-15
